environment	state_col	state	source	target	diagnostic_pass	beta_hat_full	state_slope	abs_state_slope	n_cells_state
lung	broad_cell_class	myeloid leukocyte	SIRT1	EGLN1	1	-0.0302060048253078	-0.009381848680628163	0.009381848680628163	5134
lung	broad_cell_class	epithelial cell of lung	SIRT1	EGLN1	1	-0.0302060048253078	0.006467762838347256	0.006467762838347256	5036
lung	broad_cell_class	epithelial cell	SIRT1	EGLN1	1	-0.0302060048253078	0.006464732591972647	0.006464732591972647	1382
lung	broad_cell_class	endothelial cell	SIRT1	EGLN1	1	-0.0302060048253078	0.0067905932894996935	0.0067905932894996935	992
lung	broad_cell_class	adventitial cell	SIRT1	EGLN1	1	-0.0302060048253078	0.010071290121623326	0.010071290121623326	419
lung	broad_cell_class	fibroblast	SIRT1	EGLN1	1	-0.0302060048253078	0.006158565128663189	0.006158565128663189	412
lung	broad_cell_class	ciliated epithelial cell	SIRT1	EGLN1	1	-0.0302060048253078	0.01677780025652491	0.01677780025652491	373
lung	broad_cell_class	t cell	SIRT1	EGLN1	1	-0.0302060048253078	0.006786693469935942	0.006786693469935942	295
lung	broad_cell_class	myeloid leukocyte	SP1	CREB1	1	-0.0601983848214354	0.055562889173268105	0.055562889173268105	5134
lung	broad_cell_class	epithelial cell of lung	SP1	CREB1	1	-0.0601983848214354	0.04160378873227964	0.04160378873227964	5036
lung	broad_cell_class	epithelial cell	SP1	CREB1	1	-0.0601983848214354	0.027357987492632217	0.027357987492632217	1382
lung	broad_cell_class	endothelial cell	SP1	CREB1	1	-0.0601983848214354	0.02738141814636916	0.02738141814636916	992
lung	broad_cell_class	adventitial cell	SP1	CREB1	1	-0.0601983848214354	-0.047338303908868375	0.047338303908868375	419
lung	broad_cell_class	fibroblast	SP1	CREB1	1	-0.0601983848214354	0.04037903947393959	0.04037903947393959	412
lung	broad_cell_class	ciliated epithelial cell	SP1	CREB1	1	-0.0601983848214354	0.1639282183478104	0.1639282183478104	373
lung	broad_cell_class	t cell	SP1	CREB1	1	-0.0601983848214354	-0.07212514610036344	0.07212514610036344	295
lung	broad_cell_class	myeloid leukocyte	SP1	DDB2	0	-0.0776457013103169	0.012415564107379578	0.012415564107379578	5134
lung	broad_cell_class	epithelial cell of lung	SP1	DDB2	0	-0.0776457013103169	0.019424310438367207	0.019424310438367207	5036
lung	broad_cell_class	epithelial cell	SP1	DDB2	0	-0.0776457013103169	0.0651510758558129	0.0651510758558129	1382
lung	broad_cell_class	endothelial cell	SP1	DDB2	0	-0.0776457013103169	0.04011893433995874	0.04011893433995874	992
lung	broad_cell_class	adventitial cell	SP1	DDB2	0	-0.0776457013103169	0.002236077456277874	0.002236077456277874	419
lung	broad_cell_class	fibroblast	SP1	DDB2	0	-0.0776457013103169	-0.08025393564381106	0.08025393564381106	412
lung	broad_cell_class	ciliated epithelial cell	SP1	DDB2	0	-0.0776457013103169	-0.0014644589174394472	0.0014644589174394472	373
lung	broad_cell_class	t cell	SP1	DDB2	0	-0.0776457013103169	0.026382876249668903	0.026382876249668903	295
lung	broad_cell_class	myeloid leukocyte	SP1	MAOB	0	0.0608667944830427	-0.0008153728882130163	0.0008153728882130163	5134
lung	broad_cell_class	epithelial cell of lung	SP1	MAOB	0	0.0608667944830427	-7.647165610562313e-05	7.647165610562313e-05	5036
lung	broad_cell_class	epithelial cell	SP1	MAOB	0	0.0608667944830427	0.005397274249034316	0.005397274249034316	1382
lung	broad_cell_class	endothelial cell	SP1	MAOB	0	0.0608667944830427	0.002347598963755915	0.002347598963755915	992
lung	broad_cell_class	adventitial cell	SP1	MAOB	0	0.0608667944830427	-0.03304894440299343	0.03304894440299343	419
lung	broad_cell_class	fibroblast	SP1	MAOB	0	0.0608667944830427	-0.040672784972557635	0.040672784972557635	412
lung	broad_cell_class	ciliated epithelial cell	SP1	MAOB	0	0.0608667944830427	0.04434801936766024	0.04434801936766024	373
lung	broad_cell_class	t cell	SP1	MAOB	0	0.0608667944830427	-0.00353374792234698	0.00353374792234698	295
lung	broad_cell_class	myeloid leukocyte	SP3	CHRNB4	0	0.0002846758844562	0.0006548781260017506	0.0006548781260017506	5134
lung	broad_cell_class	epithelial cell of lung	SP3	CHRNB4	0	0.0002846758844562	-0.000806590116801526	0.000806590116801526	5036
lung	broad_cell_class	epithelial cell	SP3	CHRNB4	0	0.0002846758844562	0.005742238719005285	0.005742238719005285	1382
lung	broad_cell_class	endothelial cell	SP3	CHRNB4	0	0.0002846758844562	0.002219788365750122	0.002219788365750122	992
lung	broad_cell_class	adventitial cell	SP3	CHRNB4	0	0.0002846758844562	0.0	0.0	419
lung	broad_cell_class	fibroblast	SP3	CHRNB4	0	0.0002846758844562	0.0022280575251317036	0.0022280575251317036	412
lung	broad_cell_class	ciliated epithelial cell	SP3	CHRNB4	0	0.0002846758844562	-0.0025907858428493346	0.0025907858428493346	373
lung	broad_cell_class	t cell	SP3	CHRNB4	0	0.0002846758844562	0.008502757487183784	0.008502757487183784	295
lung	broad_cell_class	myeloid leukocyte	SP3	F2R	1	-0.0467428285620382	0.001185376053218616	0.001185376053218616	5134
lung	broad_cell_class	epithelial cell of lung	SP3	F2R	1	-0.0467428285620382	0.0016120361886555641	0.0016120361886555641	5036
lung	broad_cell_class	epithelial cell	SP3	F2R	1	-0.0467428285620382	0.00220434964465627	0.00220434964465627	1382
lung	broad_cell_class	endothelial cell	SP3	F2R	1	-0.0467428285620382	0.02263528695848737	0.02263528695848737	992
lung	broad_cell_class	adventitial cell	SP3	F2R	1	-0.0467428285620382	-0.020043620197656434	0.020043620197656434	419
lung	broad_cell_class	fibroblast	SP3	F2R	1	-0.0467428285620382	0.016213224596846824	0.016213224596846824	412
lung	broad_cell_class	ciliated epithelial cell	SP3	F2R	1	-0.0467428285620382	-0.0006979926301197919	0.0006979926301197919	373
lung	broad_cell_class	t cell	SP3	F2R	1	-0.0467428285620382	-0.0511236385729892	0.0511236385729892	295
lung	broad_cell_class	myeloid leukocyte	SPI1	CUX2	1	0.0065373134426766	-0.0018745095914456543	0.0018745095914456543	5134
lung	broad_cell_class	epithelial cell of lung	SPI1	CUX2	1	0.0065373134426766	-5.0130077174589435e-05	5.0130077174589435e-05	5036
lung	broad_cell_class	endothelial cell	SPI1	CUX2	1	0.0065373134426766	-0.0009180122946617355	0.0009180122946617355	992
lung	broad_cell_class	adventitial cell	SPI1	CUX2	1	0.0065373134426766	-0.07828975481515911	0.07828975481515911	419
lung	broad_cell_class	fibroblast	SPI1	CUX2	1	0.0065373134426766	-0.004126744114842019	0.004126744114842019	412
lung	broad_cell_class	ciliated epithelial cell	SPI1	CUX2	1	0.0065373134426766	0.0	0.0	373
lung	broad_cell_class	t cell	SPI1	CUX2	1	0.0065373134426766	-0.003153467993949933	0.003153467993949933	295
lung	broad_cell_class	myeloid leukocyte	SPI1	GALNT2	0	-0.0541781440660931	0.01609190167134888	0.01609190167134888	5134
lung	broad_cell_class	epithelial cell of lung	SPI1	GALNT2	0	-0.0541781440660931	-0.07875054432986987	0.07875054432986987	5036
lung	broad_cell_class	endothelial cell	SPI1	GALNT2	0	-0.0541781440660931	0.22427291902751115	0.22427291902751115	992
lung	broad_cell_class	adventitial cell	SPI1	GALNT2	0	-0.0541781440660931	-4.276360175825677	4.276360175825677	419
lung	broad_cell_class	fibroblast	SPI1	GALNT2	0	-0.0541781440660931	-0.3924075872806796	0.3924075872806796	412
lung	broad_cell_class	ciliated epithelial cell	SPI1	GALNT2	0	-0.0541781440660931	-0.24475905362675193	0.24475905362675193	373
lung	broad_cell_class	t cell	SPI1	GALNT2	0	-0.0541781440660931	-0.09540481734260478	0.09540481734260478	295
lung	broad_cell_class	myeloid leukocyte	SREBF2	ABCG8	1	-0.0048259724215987	-0.001860483642527229	0.001860483642527229	5134
lung	broad_cell_class	epithelial cell of lung	SREBF2	ABCG8	1	-0.0048259724215987	0.0009688718737941147	0.0009688718737941147	5036
lung	broad_cell_class	epithelial cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.0016979579959320984	0.0016979579959320984	1382
lung	broad_cell_class	endothelial cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.00018288382743198963	0.00018288382743198963	992
lung	broad_cell_class	adventitial cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.0049848515639421675	0.0049848515639421675	419
lung	broad_cell_class	fibroblast	SREBF2	ABCG8	1	-0.0048259724215987	0.0006168703216054191	0.0006168703216054191	412
lung	broad_cell_class	ciliated epithelial cell	SREBF2	ABCG8	1	-0.0048259724215987	0.00030500165514114647	0.00030500165514114647	373
lung	broad_cell_class	t cell	SREBF2	ABCG8	1	-0.0048259724215987	-0.0001281783080170549	0.0001281783080170549	295
lung	broad_cell_class	myeloid leukocyte	STAT1	CDC7	0	0.0203265417523081	0.002735337054921691	0.002735337054921691	5134
lung	broad_cell_class	epithelial cell of lung	STAT1	CDC7	0	0.0203265417523081	0.014757243419610466	0.014757243419610466	5036
lung	broad_cell_class	epithelial cell	STAT1	CDC7	0	0.0203265417523081	-0.003155592212191947	0.003155592212191947	1382
lung	broad_cell_class	endothelial cell	STAT1	CDC7	0	0.0203265417523081	0.01668714051317101	0.01668714051317101	992
lung	broad_cell_class	adventitial cell	STAT1	CDC7	0	0.0203265417523081	-0.010976823834127911	0.010976823834127911	419
lung	broad_cell_class	fibroblast	STAT1	CDC7	0	0.0203265417523081	-0.009818914372165678	0.009818914372165678	412
lung	broad_cell_class	ciliated epithelial cell	STAT1	CDC7	0	0.0203265417523081	-0.0019536643171135294	0.0019536643171135294	373
lung	broad_cell_class	t cell	STAT1	CDC7	0	0.0203265417523081	-0.030471567163264133	0.030471567163264133	295
lung	broad_cell_class	myeloid leukocyte	STAT1	VSIR	0	-0.0831091362146899	-0.038060692304556686	0.038060692304556686	5134
lung	broad_cell_class	epithelial cell of lung	STAT1	VSIR	0	-0.0831091362146899	0.08072240192896699	0.08072240192896699	5036
lung	broad_cell_class	epithelial cell	STAT1	VSIR	0	-0.0831091362146899	-0.039303563755776726	0.039303563755776726	1382
lung	broad_cell_class	endothelial cell	STAT1	VSIR	0	-0.0831091362146899	0.0238059805387169	0.0238059805387169	992
lung	broad_cell_class	adventitial cell	STAT1	VSIR	0	-0.0831091362146899	-0.048488098316110465	0.048488098316110465	419
lung	broad_cell_class	fibroblast	STAT1	VSIR	0	-0.0831091362146899	-0.05232843240131346	0.05232843240131346	412
lung	broad_cell_class	ciliated epithelial cell	STAT1	VSIR	0	-0.0831091362146899	-0.0006711877595083022	0.0006711877595083022	373
lung	broad_cell_class	t cell	STAT1	VSIR	0	-0.0831091362146899	0.015326060334582874	0.015326060334582874	295
lung	broad_cell_class	myeloid leukocyte	STAT3	EPAS1	0	-0.0215703461032236	0.09728249783960742	0.09728249783960742	5134
lung	broad_cell_class	epithelial cell of lung	STAT3	EPAS1	0	-0.0215703461032236	0.2136616882150262	0.2136616882150262	5036
lung	broad_cell_class	epithelial cell	STAT3	EPAS1	0	-0.0215703461032236	0.1452610860198029	0.1452610860198029	1382
lung	broad_cell_class	endothelial cell	STAT3	EPAS1	0	-0.0215703461032236	-0.04030113910143748	0.04030113910143748	992
lung	broad_cell_class	adventitial cell	STAT3	EPAS1	0	-0.0215703461032236	0.17341337805864196	0.17341337805864196	419
lung	broad_cell_class	fibroblast	STAT3	EPAS1	0	-0.0215703461032236	0.1678470978344883	0.1678470978344883	412
lung	broad_cell_class	ciliated epithelial cell	STAT3	EPAS1	0	-0.0215703461032236	0.08911659021103036	0.08911659021103036	373
lung	broad_cell_class	t cell	STAT3	EPAS1	0	-0.0215703461032236	0.06756776107364573	0.06756776107364573	295
lung	broad_cell_class	myeloid leukocyte	STAT3	JUNB	0	0.2356631711774949	0.02278557733678239	0.02278557733678239	5134
lung	broad_cell_class	epithelial cell of lung	STAT3	JUNB	0	0.2356631711774949	0.29360203778422134	0.29360203778422134	5036
lung	broad_cell_class	epithelial cell	STAT3	JUNB	0	0.2356631711774949	0.03158275055303748	0.03158275055303748	1382
lung	broad_cell_class	endothelial cell	STAT3	JUNB	0	0.2356631711774949	-0.030281568207403416	0.030281568207403416	992
lung	broad_cell_class	adventitial cell	STAT3	JUNB	0	0.2356631711774949	0.0936495906182595	0.0936495906182595	419
lung	broad_cell_class	fibroblast	STAT3	JUNB	0	0.2356631711774949	-0.0019336983930130659	0.0019336983930130659	412
lung	broad_cell_class	ciliated epithelial cell	STAT3	JUNB	0	0.2356631711774949	0.17035721467547893	0.17035721467547893	373
lung	broad_cell_class	t cell	STAT3	JUNB	0	0.2356631711774949	0.07445106469101555	0.07445106469101555	295
lung	broad_cell_class	myeloid leukocyte	STAT3	TYK2	0	0.0170120502034043	0.05284798743870101	0.05284798743870101	5134
lung	broad_cell_class	epithelial cell of lung	STAT3	TYK2	0	0.0170120502034043	0.05933461974497673	0.05933461974497673	5036
lung	broad_cell_class	epithelial cell	STAT3	TYK2	0	0.0170120502034043	-0.03343655544195141	0.03343655544195141	1382
lung	broad_cell_class	endothelial cell	STAT3	TYK2	0	0.0170120502034043	0.01862055736410598	0.01862055736410598	992
lung	broad_cell_class	adventitial cell	STAT3	TYK2	0	0.0170120502034043	-0.03214406461644658	0.03214406461644658	419
lung	broad_cell_class	fibroblast	STAT3	TYK2	0	0.0170120502034043	0.027546748171225523	0.027546748171225523	412
lung	broad_cell_class	ciliated epithelial cell	STAT3	TYK2	0	0.0170120502034043	-0.02014425608223924	0.02014425608223924	373
lung	broad_cell_class	t cell	STAT3	TYK2	0	0.0170120502034043	0.016007468045535638	0.016007468045535638	295
lung	broad_cell_class	myeloid leukocyte	TP53	KCNMA1	0	-0.0291079157935492	0.028407315144708678	0.028407315144708678	5134
lung	broad_cell_class	epithelial cell of lung	TP53	KCNMA1	0	-0.0291079157935492	0.008579479680729675	0.008579479680729675	5036
lung	broad_cell_class	epithelial cell	TP53	KCNMA1	0	-0.0291079157935492	-0.025198172628452385	0.025198172628452385	1382
lung	broad_cell_class	endothelial cell	TP53	KCNMA1	0	-0.0291079157935492	-0.0015001026889189602	0.0015001026889189602	992
lung	broad_cell_class	adventitial cell	TP53	KCNMA1	0	-0.0291079157935492	0.03873064805499054	0.03873064805499054	419
lung	broad_cell_class	fibroblast	TP53	KCNMA1	0	-0.0291079157935492	0.04853985697233132	0.04853985697233132	412
lung	broad_cell_class	ciliated epithelial cell	TP53	KCNMA1	0	-0.0291079157935492	-0.006153397769550505	0.006153397769550505	373
lung	broad_cell_class	t cell	TP53	KCNMA1	0	-0.0291079157935492	-0.003234024805400322	0.003234024805400322	295
lung	broad_cell_class	myeloid leukocyte	TP53	SEC14L2	0	0.0260091256045406	-0.00013055397424128026	0.00013055397424128026	5134
lung	broad_cell_class	epithelial cell of lung	TP53	SEC14L2	0	0.0260091256045406	0.007045331122758222	0.007045331122758222	5036
lung	broad_cell_class	epithelial cell	TP53	SEC14L2	0	0.0260091256045406	0.026110751527199084	0.026110751527199084	1382
lung	broad_cell_class	endothelial cell	TP53	SEC14L2	0	0.0260091256045406	0.029338873420218927	0.029338873420218927	992
lung	broad_cell_class	adventitial cell	TP53	SEC14L2	0	0.0260091256045406	0.021205290723947032	0.021205290723947032	419
lung	broad_cell_class	fibroblast	TP53	SEC14L2	0	0.0260091256045406	-0.05848589569350714	0.05848589569350714	412
lung	broad_cell_class	ciliated epithelial cell	TP53	SEC14L2	0	0.0260091256045406	0.08487605563364091	0.08487605563364091	373
lung	broad_cell_class	t cell	TP53	SEC14L2	0	0.0260091256045406	0.03235576463903512	0.03235576463903512	295
lung	broad_cell_class	myeloid leukocyte	TP53	USP9X	1	0.0684380718710438	0.00865437835199773	0.00865437835199773	5134
lung	broad_cell_class	epithelial cell of lung	TP53	USP9X	1	0.0684380718710438	0.06461176397746451	0.06461176397746451	5036
lung	broad_cell_class	epithelial cell	TP53	USP9X	1	0.0684380718710438	-0.050646624677945194	0.050646624677945194	1382
lung	broad_cell_class	endothelial cell	TP53	USP9X	1	0.0684380718710438	0.14826830070225006	0.14826830070225006	992
lung	broad_cell_class	adventitial cell	TP53	USP9X	1	0.0684380718710438	-0.012843469967037778	0.012843469967037778	419
lung	broad_cell_class	fibroblast	TP53	USP9X	1	0.0684380718710438	0.0006337810944816099	0.0006337810944816099	412
lung	broad_cell_class	ciliated epithelial cell	TP53	USP9X	1	0.0684380718710438	-0.28790476325916936	0.28790476325916936	373
lung	broad_cell_class	t cell	TP53	USP9X	1	0.0684380718710438	0.0760668189789949	0.0760668189789949	295
lung	broad_cell_class	myeloid leukocyte	VDR	CD14	0	0.2644356648467137	0.03616601344703518	0.03616601344703518	5134
lung	broad_cell_class	epithelial cell of lung	VDR	CD14	0	0.2644356648467137	0.000925970132451106	0.000925970132451106	5036
lung	broad_cell_class	epithelial cell	VDR	CD14	0	0.2644356648467137	0.00895228999377598	0.00895228999377598	1382
lung	broad_cell_class	endothelial cell	VDR	CD14	0	0.2644356648467137	-0.04663070897423508	0.04663070897423508	992
lung	broad_cell_class	adventitial cell	VDR	CD14	0	0.2644356648467137	-0.04540888059291038	0.04540888059291038	419
lung	broad_cell_class	fibroblast	VDR	CD14	0	0.2644356648467137	-0.1607554003206403	0.1607554003206403	412
lung	broad_cell_class	ciliated epithelial cell	VDR	CD14	0	0.2644356648467137	-0.008458466136456923	0.008458466136456923	373
lung	broad_cell_class	t cell	VDR	CD14	0	0.2644356648467137	-0.025410521357430264	0.025410521357430264	295
lung	broad_cell_class	myeloid leukocyte	ZBTB33	RBM15	1	0.0241501764287203	0.0022524091289040558	0.0022524091289040558	5134
lung	broad_cell_class	epithelial cell of lung	ZBTB33	RBM15	1	0.0241501764287203	0.039341214521575824	0.039341214521575824	5036
lung	broad_cell_class	epithelial cell	ZBTB33	RBM15	1	0.0241501764287203	0.012733376593314465	0.012733376593314465	1382
lung	broad_cell_class	endothelial cell	ZBTB33	RBM15	1	0.0241501764287203	-0.030674759703927634	0.030674759703927634	992
lung	broad_cell_class	adventitial cell	ZBTB33	RBM15	1	0.0241501764287203	-0.036649726915234486	0.036649726915234486	419
lung	broad_cell_class	fibroblast	ZBTB33	RBM15	1	0.0241501764287203	-0.03323839080334321	0.03323839080334321	412
lung	broad_cell_class	ciliated epithelial cell	ZBTB33	RBM15	1	0.0241501764287203	-0.00033414768955115123	0.00033414768955115123	373
lung	broad_cell_class	t cell	ZBTB33	RBM15	1	0.0241501764287203	0.134490122260341	0.134490122260341	295
lung	broad_cell_class	myeloid leukocyte	ZNF263	CASZ1	0	-0.0033397643972613	-0.019391878927275712	0.019391878927275712	5134
lung	broad_cell_class	epithelial cell of lung	ZNF263	CASZ1	0	-0.0033397643972613	0.04360953026649506	0.04360953026649506	5036
lung	broad_cell_class	epithelial cell	ZNF263	CASZ1	0	-0.0033397643972613	-0.01954899066671872	0.01954899066671872	1382
lung	broad_cell_class	endothelial cell	ZNF263	CASZ1	0	-0.0033397643972613	0.05593121927580974	0.05593121927580974	992
lung	broad_cell_class	adventitial cell	ZNF263	CASZ1	0	-0.0033397643972613	-4.166101958716933e-05	4.166101958716933e-05	419
lung	broad_cell_class	fibroblast	ZNF263	CASZ1	0	-0.0033397643972613	0.007559043815567793	0.007559043815567793	412
lung	broad_cell_class	ciliated epithelial cell	ZNF263	CASZ1	0	-0.0033397643972613	0.33613738085622885	0.33613738085622885	373
lung	broad_cell_class	t cell	ZNF263	CASZ1	0	-0.0033397643972613	-0.01327309171637009	0.01327309171637009	295
lung	broad_cell_class	myeloid leukocyte	ZNF263	SSBP3	1	-0.0306112416095769	-0.000289079688523204	0.000289079688523204	5134
lung	broad_cell_class	epithelial cell of lung	ZNF263	SSBP3	1	-0.0306112416095769	0.010751739860864537	0.010751739860864537	5036
lung	broad_cell_class	epithelial cell	ZNF263	SSBP3	1	-0.0306112416095769	0.016584938515863765	0.016584938515863765	1382
